rna_name	rna_id	rna_type	bulgeLabel	bulgeLen	bulgeEnergy	label5p	energy5p	label3p	energy3p
bpRNA_RFAM_36208	94584	Signal Recognition Particle RNA	B3	3	3.2	S3	-2.1	S2	-9.5
bpRNA_RFAM_36208	94584	Signal Recognition Particle RNA	B4	3	3.2	S2	-9.5	S1	-11.6
bpRNA_RFAM_5979	64355	snoRNA	B1	3	3.2	S2	-8.65	S3	-8.57
bpRNA_RFAM_23727	82103	Pseudoknot Forming RNA	B1	14	5.3	S3	-1.95	S2	-13.85
bpRNA_RFAM_13300	71676	RtT RNA	B1	1	0.4	S3	-1.97	S4	-1.65
bpRNA_RFAM_2309	60685	RNA Fragment	B2	4	3.6	S2	-5.25	S1	-2.85
bpRNA_RFAM_39407	97783	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_6856	65232	snoRNA	B1	2	2.8	S2	-0.95	S1	-5.35
bpRNA_RFAM_3587	61963	Y RNA	B1	1	1.073	S1	-11.85	S2	-0.85
bpRNA_RFAM_3587	61963	Y RNA	B2	3	3.2	S4	-10.45	S3	-2.05
bpRNA_RFAM_22250	80626	miRNA	B1	7	4.6	S1	-14.1	S2	-5.25
bpRNA_RFAM_37486	95862	Group II intron	B1	5	4.0	S6	0.4	S5	-8.25
bpRNA_RFAM_6782	65158	miRNA	B1	1	0.373	S2	-3.3	S3	-1.95
bpRNA_RFAM_25820	84196	Bacterial sRNA	B1	1	0.5	S3	-4.2	S4	-5.05
bpRNA_RFAM_25820	84196	Bacterial sRNA	B2	1	1.4	S6	-1.05	S7	-23.9
bpRNA_RFAM_25820	84196	Bacterial sRNA	B3	1	2.5	S8	-3.85	S7	-23.9
bpRNA_RFAM_42872	101248	snoRNA	B4	1	0.4	S6	-10.97	S5	-3.3
bpRNA_RFAM_42872	101248	snoRNA	B6	1	1.7	S33	-6.7	S34	-10.35
bpRNA_RFAM_42872	101248	snoRNA	B8	1	2.5	S56	-7.3	S57	-2.2
bpRNA_RFAM_42872	101248	snoRNA	B9	1	1.4	S57	-2.2	S58	-1.95
bpRNA_RFAM_42872	101248	snoRNA	B16	1	0.5	S76	-4.95	S77	-20.0
bpRNA_RFAM_42872	101248	snoRNA	B20	2	2.8	S125	-6.7	S126	-1.75
bpRNA_RFAM_42872	101248	snoRNA	B21	2	2.8	S127	-11.05	S128	-4.95
bpRNA_RFAM_42872	101248	snoRNA	B22	2	2.8	S127	-11.05	S126	-1.75
bpRNA_RFAM_42872	101248	snoRNA	B23	1	1.7	S119	-1.4	S118	-15.35
bpRNA_RFAM_42872	101248	snoRNA	B24	1	4.1	S134	-15.6	S135	-4.05
bpRNA_RFAM_42872	101248	snoRNA	B25	1	0.5	S137	-9.0	S138	-3.3
bpRNA_RFAM_42872	101248	snoRNA	B28	1	1.6	S158	-6.2	S159	-12.3
bpRNA_RFAM_42872	101248	snoRNA	B29	2	2.8	S139	-7.6	S138	-3.3
bpRNA_RFAM_42872	101248	snoRNA	B35	1	1.4	S172	-4.6	S171	-7.9
bpRNA_RFAM_42872	101248	snoRNA	B36	1	2.3	S179	-9.7	S178	-9.95
bpRNA_RFAM_37513	95889	Group II intron	B1	5	4.0	S6	-1.75	S5	-12.05
bpRNA_RFAM_563	58939	5S	B1	2	2.8	S6	-0.4	S5	-6.15
bpRNA_RFAM_40007	98383	miRNA	B2	1	2.9	S2	-5.7	S1	-4.05
bpRNA_RFAM_3412	61788	Signal Recognition Particle RNA	B5	1	0.5	S10	-3.3	S11	-7.7
bpRNA_RFAM_43128	101504	Ribosomal RNA	B13	1	0.5	S40	-12.8	S39	-3.3
bpRNA_RFAM_43128	101504	Ribosomal RNA	B14	1	2.7	S49	-5.05	S50	-2.4
bpRNA_RFAM_43128	101504	Ribosomal RNA	B15	1	1.4	S50	-2.4	S51	-1.95
bpRNA_RFAM_43128	101504	Ribosomal RNA	B22	1	0.5	S81	-14.55	S82	-2.97
bpRNA_RFAM_43128	101504	Ribosomal RNA	B40	2	2.8	S140	-6.7	S141	-1.75
bpRNA_RFAM_43128	101504	Ribosomal RNA	B43	2	2.8	S142	-5.65	S141	-1.75
bpRNA_RFAM_43128	101504	Ribosomal RNA	B44	1	1.4	S134	-1.97	S133	-11.8
bpRNA_RFAM_43128	101504	Ribosomal RNA	B46	1	1.6	S153	-7.5	S154	-2.1
bpRNA_RFAM_43128	101504	Ribosomal RNA	B50	2	2.8	S176	-7.0	S177	-4.2
bpRNA_RFAM_43128	101504	Ribosomal RNA	B51	2	2.8	S155	-5.2	S154	-2.1
bpRNA_RFAM_43128	101504	Ribosomal RNA	B57	1	1.4	S190	-4.6	S189	-6.35
bpRNA_RFAM_43128	101504	Ribosomal RNA	B61	3	3.2	S204	-6.6	S203	-8.2
bpRNA_RFAM_14731	73107	internal ribosome entry site RNA	B1	1	1.6	S3	-4.2	S2	-0.45
bpRNA_RFAM_18011	76387	snoRNA	B1	1	0.5	S3	-6.7	S2	-15.05
bpRNA_RFAM_10043	68419	SL2 RNA	B3	1	2.3	S6	-6.4	S5	-6.2
bpRNA_RFAM_29141	87517	Dictyoglomi-1 RNA	B1	1	1.7	S1	-21.9	S2	-4.95
bpRNA_RFAM_29141	87517	Dictyoglomi-1 RNA	B3	3	3.2	S6	-7.8	S5	-1.65
bpRNA_RFAM_39592	97968	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_7360	65736	miRNA	B1	2	2.8	S1	-16.4	S2	-19.65
bpRNA_RFAM_41570	99946	Bacterial sRNA	B2	1	0.973	S4	-5.4	S3	-10.75
bpRNA_RFAM_2165	60541	Spliceosomal RNA	B2	4	3.6	S5	-9.3	S6	-14.2
bpRNA_RFAM_19404	77780	miRNA	B1	6	4.4	S4	-23.4	S5	-10.55
bpRNA_RFAM_29023	87399	Cyano-1 RNA	B2	1	1.7	S3	-4.6	S2	-21.05
bpRNA_RFAM_10121	68497	K10 transport/localisation element (TLS)	B1	1	2.7	S3	-5.35	S2	-5.6
bpRNA_RFAM_10121	68497	K10 transport/localisation element (TLS)	B2	1	2.9	S2	-5.6	S1	-3.85
bpRNA_RFAM_35029	93405	sok antitoxin	B1	1	0.5	S1	-3.3	S2	-5.05
bpRNA_RFAM_39709	98085	IMES-3 RNA motif	B8	5	4.0	S12	-5.47	S13	-8.5
bpRNA_RFAM_12954	71330	ykoK leader	B2	4	3.6	S8	-8.25	S7	-1.65
bpRNA_RFAM_28979	87355	Cyano-1 RNA	B1	1	1.7	S4	-4.3	S3	-4.05
bpRNA_RFAM_7202	65578	t44 RNA	B1	4	3.6	S3	-9.1	S4	-7.3
bpRNA_RFAM_7202	65578	t44 RNA	B2	1	0.073	S3	-9.1	S2	-6.7
bpRNA_RFAM_3570	61946	Y RNA	B1	1	1.073	S1	-8.5	S2	-0.85
bpRNA_RFAM_37788	96164	Group II intron	B2	11	5.0	S7	-11.2	S8	-8.65
bpRNA_RFAM_401	58777	5S	B1	2	2.8	S6	-1.95	S5	-7.65
bpRNA_RFAM_40165	98541	Bacterial antisense RNA HPnc0260	B1	1	0.5	S5	-1.97	S6	-7.6
bpRNA_RFAM_17485	75861	snoRNA	B1	3	3.2	S2	-1.65	S1	-13.65
bpRNA_RFAM_37471	95847	Group II intron	B1	5	4.0	S7	-2.05	S6	-7.65
bpRNA_RFAM_6775	65151	miRNA	B1	1	0.373	S2	-3.3	S3	-1.95
bpRNA_RFAM_42910	101286	snoRNA	B3	1	0.4	S7	-1.97	S6	-13.5
bpRNA_RFAM_42910	101286	snoRNA	B4	1	0.4	S6	-13.5	S5	-3.3
bpRNA_RFAM_42910	101286	snoRNA	B9	1	2.4	S62	-5.8	S63	-17.8
bpRNA_RFAM_42910	101286	snoRNA	B14	1	0.5	S74	-4.5	S75	-24.8
bpRNA_RFAM_42910	101286	snoRNA	B15	1	2.3	S95	-5.8	S94	-12.2
bpRNA_RFAM_42910	101286	snoRNA	B17	2	2.8	S121	-6.7	S122	-1.65
bpRNA_RFAM_42910	101286	snoRNA	B18	2	2.8	S123	-10.75	S124	-5.35
bpRNA_RFAM_42910	101286	snoRNA	B19	2	2.8	S123	-10.75	S122	-1.65
bpRNA_RFAM_42910	101286	snoRNA	B22	1	0.5	S133	-9.0	S134	-3.3
bpRNA_RFAM_42910	101286	snoRNA	B27	2	2.8	S135	-5.2	S134	-3.3
bpRNA_RFAM_42910	101286	snoRNA	B33	1	1.4	S169	-4.6	S168	-7.9
bpRNA_RFAM_42910	101286	snoRNA	B34	2	2.8	S176	-8.95	S175	-11.05
bpRNA_RFAM_42910	101286	snoRNA	B36	1	0.5	S183	-6.6	S182	-9.7
bpRNA_RFAM_42910	101286	snoRNA	B37	1	0.973	S182	-9.7	S181	-4.95
bpRNA_RFAM_21388	79764	miRNA	B1	1	2.5	S5	-3.15	S4	-5.3
bpRNA_RFAM_23804	82180	Pseudoknot Forming RNA	B1	14	5.3	S3	-1.95	S2	-16.15
bpRNA_RFAM_28844	87220	Cyano-1 RNA	B1	1	0.273	S3	-3.0	S2	-10.75
bpRNA_RFAM_26711	85087	Bacterial sRNA	B2	1	2.4	S4	-2.1	S3	-3.85
bpRNA_RFAM_13133	71509	Viral RNA	B1	2	2.8	S4	-2.97	S5	-7.7
bpRNA_RFAM_19539	77915	miRNA	B1	1	1.7	S3	-15.65	S4	-10.45
bpRNA_RFAM_37961	96337	Group II intron	B1	11	5.0	S5	-8.85	S6	-7.05
bpRNA_RFAM_39634	98010	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_31666	90042	TwoAYGGAY RNA	B1	1	2.5	S1	-14.6	S2	-0.6
bpRNA_RFAM_31666	90042	TwoAYGGAY RNA	B3	1	2.5	S3	-10.55	S2	-0.6
bpRNA_RFAM_28790	87166	Clostridiales-1 RNA	B5	1	0.5	S11	-4.55	S10	-2.97
bpRNA_RFAM_14497	72873	miRNA	B1	5	4.0	S4	-8.85	S3	-1.95
bpRNA_RFAM_38343	96719	Group II intron	B2	1	2.3	S8	-4.15	S9	-4.2
bpRNA_RFAM_38343	96719	Group II intron	B3	3	3.2	S7	-1.75	S6	-4.8
bpRNA_RFAM_38343	96719	Group II intron	B4	1	2.5	S6	-4.8	S5	-6.7
bpRNA_RFAM_38343	96719	Group II intron	B5	14	5.3	S11	-14.35	S12	-7.85
bpRNA_RFAM_41902	100278	Bacterial sRNA	B1	2	2.8	S6	-5.5	S7	-4.9
bpRNA_RFAM_5767	64143	HgcF RNA	B1	1	0.073	S7	-9.1	S6	-6.6
bpRNA_RFAM_9047	67423	Riboswitch	B1	5	4.0	S8	-10.65	S9	-6.7
bpRNA_RFAM_27266	85642	snoRNA	B1	2	2.8	S1	-16.55	S2	-2.65
bpRNA_RFAM_27266	85642	snoRNA	B2	3	3.2	S5	-5.95	S4	-1.05
bpRNA_RFAM_27266	85642	snoRNA	B4	1	1.4	S10	-5.7	S11	-3.5
bpRNA_RFAM_27266	85642	snoRNA	B5	4	3.6	S9	-2.65	S8	-3.7
bpRNA_RFAM_12444	70820	RNA Fragment	B1	1	0.4	S5	-2.55	S6	-11.55
bpRNA_RFAM_12444	70820	RNA Fragment	B2	8	4.7	S7	-7.8	S8	-9.25
bpRNA_RFAM_12444	70820	RNA Fragment	B9	1	0.073	S3	-2.1	S2	-8.8
bpRNA_RFAM_6648	65024	7SK RNA	B1	2	2.8	S7	-4.95	S8	-5.47
bpRNA_RFAM_6648	65024	7SK RNA	B2	1	1.4	S9	-6.7	S8	-5.47
bpRNA_RFAM_6648	65024	7SK RNA	B3	2	2.8	S7	-4.95	S6	-3.3
bpRNA_RFAM_6648	65024	7SK RNA	B4	1	1.7	S12	-8.1	S13	-2.97
bpRNA_RFAM_5605	63981	miRNA	B1	1	1.6	S4	-7.25	S5	-3.4
bpRNA_RFAM_43015	101391	Ribosomal RNA	B7	1	2.5	S7	-2.1	S6	-11.1
bpRNA_RFAM_43015	101391	Ribosomal RNA	B8	1	0.4	S6	-11.1	S5	-3.3
bpRNA_RFAM_43015	101391	Ribosomal RNA	B9	1	0.5	S50	-5.7	S51	-5.05
bpRNA_RFAM_43015	101391	Ribosomal RNA	B17	1	1.4	S73	-5.07	S74	-5.5
bpRNA_RFAM_43015	101391	Ribosomal RNA	B18	6	4.4	S75	-5.05	S76	-13.25
bpRNA_RFAM_43015	101391	Ribosomal RNA	B21	1	0.4	S111	-2.55	S110	-1.65
bpRNA_RFAM_43015	101391	Ribosomal RNA	B25	2	2.8	S133	-4.6	S134	0.23
bpRNA_RFAM_43015	101391	Ribosomal RNA	B29	1	0.5	S127	-1.97	S126	-13.1
bpRNA_RFAM_43015	101391	Ribosomal RNA	B30	1	1.4	S145	-18.1	S146	-5.25
bpRNA_RFAM_43015	101391	Ribosomal RNA	B31	1	1.7	S148	-6.7	S149	-2.97
bpRNA_RFAM_43015	101391	Ribosomal RNA	B33	1	1.4	S168	-12.0	S169	-1.95
bpRNA_RFAM_43015	101391	Ribosomal RNA	B34	2	2.8	S150	-7.6	S149	-2.97
bpRNA_RFAM_43015	101391	Ribosomal RNA	B40	1	1.4	S182	-4.6	S181	-5.5
bpRNA_RFAM_43015	101391	Ribosomal RNA	B41	2	2.8	S189	-14.15	S188	-8.2
bpRNA_RFAM_27304	85680	snoRNA	B1	4	3.6	S2	-5.95	S3	-4.35
bpRNA_RFAM_27304	85680	snoRNA	B2	1	2.3	S6	-6.55	S5	-3.4
bpRNA_RFAM_27304	85680	snoRNA	B3	1	1.6	S5	-3.4	S4	-2.55
bpRNA_RFAM_27304	85680	snoRNA	B4	1	2.9	S11	-9.8	S10	-6.0
bpRNA_RFAM_19876	78252	miRNA	B1	3	3.2	S3	-17.4	S4	-7.9
bpRNA_RFAM_19876	78252	miRNA	B2	1	0.5	S3	-17.4	S2	-3.05
bpRNA_RFAM_2058	60434	Vault RNA	B1	1	1.4	S2	-7.0	S3	-9.1
bpRNA_RFAM_35076	93452	sok antitoxin	B1	1	0.5	S1	-3.3	S2	-5.05
bpRNA_RFAM_37803	96179	Group II intron	B2	11	5.0	S5	-8.8	S6	-8.15
bpRNA_RFAM_37803	96179	Group II intron	B4	13	5.2	S10	-6.65	S9	-10.65
bpRNA_RFAM_12373	70749	miRNA	B1	1	0.5	S4	-12.75	S3	-7.75
bpRNA_RFAM_22754	81130	Riboswitch	B1	1	2.8	S3	-4.75	S4	-4.05
bpRNA_RFAM_22754	81130	Riboswitch	B2	2	2.8	S5	-3.35	S4	-4.05
bpRNA_RFAM_17176	75552	snoRNA	B1	1	1.4	S4	-5.65	S3	-11.1
bpRNA_RFAM_17176	75552	snoRNA	B2	1	2.5	S7	-12.6	S8	-4.95
bpRNA_RFAM_18480	76856	ncRNA Repressor of NFAT (nuclear factor of activated T cells)	B1	1	1.6	S8	-3.85	S9	-8.15
bpRNA_RFAM_38474	96850	Group II intron	B2	1	2.4	S5	-4.8	S4	-8.8
bpRNA_RFAM_38474	96850	Group II intron	B3	13	5.2	S9	-13.55	S10	-6.7
bpRNA_RFAM_9489	67865	Ribosomal RNA	B1	1	2.5	S2	-6.8	S3	-10.55
bpRNA_RFAM_9489	67865	Ribosomal RNA	B2	1	1.7	S7	-3.05	S8	-5.5
bpRNA_RFAM_9489	67865	Ribosomal RNA	B7	2	2.8	S23	-3.35	S24	-14.65
bpRNA_RFAM_9489	67865	Ribosomal RNA	B8	3	3.2	S26	-4.7	S25	-7.6
bpRNA_RFAM_9489	67865	Ribosomal RNA	B10	1	2.7	S5	-2.1	S4	-14.6
bpRNA_RFAM_9489	67865	Ribosomal RNA	B12	6	4.4	S38	-7.0	S39	-6.6
bpRNA_RFAM_9489	67865	Ribosomal RNA	B19	3	3.2	S58	-11.9	S59	-2.05
bpRNA_RFAM_9489	67865	Ribosomal RNA	B20	1	3.3	S67	-3.6	S68	-15.7
bpRNA_RFAM_9489	67865	Ribosomal RNA	B22	1	0.5	S78	-3.3	S79	-5.05
bpRNA_RFAM_9489	67865	Ribosomal RNA	B23	2	2.8	S79	-5.05	S80	-1.65
bpRNA_RFAM_9489	67865	Ribosomal RNA	B25	3	3.2	S81	-1.85	S80	-1.65
bpRNA_RFAM_9489	67865	Ribosomal RNA	B27	1	1.4	S67	-3.6	S66	-1.65
bpRNA_RFAM_14059	72435	snoRNA	B2	2	2.8	S3	-5.5	S2	-5.25
bpRNA_RFAM_14059	72435	snoRNA	B3	1	2.5	S5	-3.6	S6	-11.55
bpRNA_RFAM_42337	100713	snoRNA	B1	1	1.3	S3	-8.8	S4	-1.05
bpRNA_RFAM_8207	66583	Riboswitch	B1	1	1.7	S4	-5.05	S5	-5.5
bpRNA_RFAM_35623	93999	Viral RNA	B1	1	1.4	S2	-6.6	S1	-21.8
bpRNA_RFAM_22880	81256	Riboswitch	B1	1	1.7	S7	-10.05	S8	-8.45
bpRNA_RFAM_33509	91885	msiK RNA	B1	11	5.0	S1	-5.1	S2	-14.05
bpRNA_RFAM_39398	97774	IMES-2 RNA motif	B1	1	0.4	S2	-4.2	S3	-3.3
bpRNA_RFAM_39061	97437	HNH endonuclease-associated RNA and ORF (HEARO) RNA	B1	1	0.5	S4	-2.97	S3	-15.6
bpRNA_RFAM_8365	66741	Riboswitch	B1	1	1.7	S4	-6.7	S5	-5.5
bpRNA_RFAM_16563	74939	snoRNA	B1	1	1.3	S5	-2.55	S6	-5.6
bpRNA_RFAM_16563	74939	snoRNA	B2	1	0.5	S10	-0.95	S11	-2.97
bpRNA_RFAM_2496	60872	RNA Fragment	B1	1	0.4	S4	-4.95	S5	-10.95
bpRNA_RFAM_2496	60872	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-7.65
bpRNA_RFAM_2496	60872	RNA Fragment	B4	3	3.2	S11	-1.95	S12	-3.3
bpRNA_RFAM_2496	60872	RNA Fragment	B8	2	2.8	S13	-6.7	S12	-3.3
bpRNA_RFAM_17014	75390	Ribosomal RNA	B1	1	1.7	S4	-2.2	S3	-3.05
bpRNA_RFAM_30969	89345	Riboswitch	B2	1	1.7	S6	-5.25	S5	-5.4
bpRNA_RFAM_3218	61594	Spliceosomal RNA	B1	1	2.4	S2	-7.95	S3	-6.7
bpRNA_RFAM_22636	81012	Riboswitch	B1	1	0.5	S3	-5.95	S4	-5.7
bpRNA_RFAM_22636	81012	Riboswitch	B2	2	2.8	S5	-5.35	S4	-5.7
bpRNA_RFAM_369	58745	5S	B1	2	2.8	S6	-0.4	S5	-8.57
bpRNA_RFAM_31033	89409	Riboswitch	B2	1	1.7	S6	-5.25	S5	-5.4
bpRNA_RFAM_7947	66323	Riboswitch	B1	1	1.7	S4	-6.7	S5	-5.5
bpRNA_RFAM_7947	66323	Riboswitch	B2	1	1.4	S6	-5.8	S5	-5.5
bpRNA_RFAM_21719	80095	miRNA	B10	6	4.4	S22	-2.85	S23	0.23
bpRNA_RFAM_2652	61028	RNA Fragment	B1	1	0.4	S4	-2.55	S5	-12.3
bpRNA_RFAM_2652	61028	RNA Fragment	B2	8	4.7	S6	-3.45	S7	-8.35
bpRNA_RFAM_2652	61028	RNA Fragment	B4	3	3.2	S11	-3.3	S12	-1.75
bpRNA_RFAM_2652	61028	RNA Fragment	B8	3	3.2	S20	-8.45	S21	-8.45
bpRNA_RFAM_38806	97182	miRNA	B1	1	0.5	S2	-4.6	S3	-5.7
bpRNA_RFAM_29676	88052	Downstream peptide RNA	B1	1	0.4	S3	-3.3	S2	-6.87
bpRNA_RFAM_15571	73947	Riboswitch	B1	2	2.8	S4	-1.95	S5	-4.5
bpRNA_RFAM_15571	73947	Riboswitch	B2	1	1.4	S4	-1.95	S3	-5.05
bpRNA_RFAM_8258	66634	Riboswitch	B1	1	1.7	S4	-5.05	S5	-5.5
bpRNA_RFAM_20353	78729	miRNA	B1	1	1.4	S2	-18.95	S3	-13.0
bpRNA_RFAM_2986	61362	snoRNA	B3	1	2.4	S11	-10.4	S10	-6.75
bpRNA_RFAM_11203	69579	Viral RNA	B1	8	4.7	S2	-10.75	S1	-19.9
bpRNA_RFAM_3325	61701	Spliceosomal RNA	B1	1	1.4	S2	-10.4	S3	-5.05
bpRNA_RFAM_37224	95600	miRNA	B1	1	1.4	S1	-1.95	S2	-13.8
bpRNA_RFAM_254	58630	5S	B1	2	2.8	S6	-1.95	S5	-8.57
bpRNA_RFAM_4955	63331	Viral RNA	B2	1	2.9	S9	-4.95	S8	-8.6
bpRNA_RFAM_4955	63331	Viral RNA	B3	1	2.9	S8	-8.6	S7	-7.35
bpRNA_RFAM_4955	63331	Viral RNA	B4	1	1.7	S4	-4.5	S3	-1.45
bpRNA_RFAM_21746	80122	miRNA	B2	1	1.7	S6	-2.05	S5	-12.1
bpRNA_RFAM_16911	75287	Ribosomal RNA	B1	7	4.6	S2	-4.5	S1	-9.95
bpRNA_RFAM_34190	92566	rne-II RNA	B8	1	0.5	S18	-7.0	S17	-6.05
bpRNA_RFAM_24543	82919	snoRNA	B2	1	1.7	S4	-5.05	S5	-1.95
bpRNA_RFAM_40652	99028	Bacterial sRNA	B1	1	2.9	S2	-9.9	S1	-3.85
bpRNA_RFAM_40652	99028	Bacterial sRNA	B2	1	1.4	S4	-6.7	S3	-14.5
bpRNA_RFAM_22669	81045	Riboswitch	B1	1	0.5	S3	-5.95	S4	-5.7
bpRNA_RFAM_22669	81045	Riboswitch	B2	2	2.8	S5	-5.35	S4	-5.7
bpRNA_RFAM_336	58712	5S	B1	2	2.8	S6	-1.95	S5	-7.45
bpRNA_RFAM_27795	86171	AdoCbl variant RNA	B1	4	3.6	S1	-4.95	S2	-10.9
bpRNA_RFAM_3247	61623	Spliceosomal RNA	B1	1	2.4	S2	-7.95	S3	-6.7
bpRNA_RFAM_32143	90519	flg-Rhizobiales RNA	B4	1	1.6	S5	-7.65	S6	-2.1
bpRNA_RFAM_22590	80966	HBV RNA encapsidation signal epsilon	B1	6	4.4	S1	-21.15	S2	-9.25
bpRNA_RFAM_22590	80966	HBV RNA encapsidation signal epsilon	B3	1	1.7	S3	-9.9	S2	-9.25
bpRNA_RFAM_38964	97340	Giant, ornate, lake- and Lactobacillales-derived (GOLLD) RNA	B1	2	2.8	S2	-5.2	S3	-13.15
bpRNA_RFAM_38964	97340	Giant, ornate, lake- and Lactobacillales-derived (GOLLD) RNA	B2	9	4.8	S2	-5.2	S1	-13.2
bpRNA_RFAM_41325	99701	Bacteriophage MS2 operator hairpin	B1	1	0.5	S1	-7.05	S2	-3.3
bpRNA_RFAM_36631	95007	miRNA	B1	3	3.2	S4	-1.65	S5	-11.8
bpRNA_RFAM_2730	61106	RNA Fragment	B1	1	0.4	S4	-2.55	S5	-12.3
bpRNA_RFAM_2730	61106	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-9.25
bpRNA_RFAM_2730	61106	RNA Fragment	B4	3	3.2	S11	-3.3	S12	-1.75
bpRNA_RFAM_2730	61106	RNA Fragment	B5	2	2.8	S15	-5.35	S14	-3.3
bpRNA_RFAM_2730	61106	RNA Fragment	B9	3	3.2	S22	-12.07	S23	-7.6
bpRNA_RFAM_10616	68992	snoRNA	B2	1	2.4	S9	-10.2	S8	-3.8
bpRNA_RFAM_27841	86217	AdoCbl variant RNA	B1	6	4.4	S1	-4.95	S2	-10.9
bpRNA_RFAM_40986	99362	Bacterial sRNA	B1	1	1.7	S1	-4.8	S2	-14.3
bpRNA_RFAM_25034	83410	snoRNA	B1	1	1.3	S3	-7.45	S4	-3.0
bpRNA_RFAM_25034	83410	snoRNA	B2	2	2.8	S10	-3.7	S9	-7.6
bpRNA_RFAM_25034	83410	snoRNA	B3	1	2.3	S11	-12.6	S12	-4.95
bpRNA_RFAM_29714	88090	Downstream peptide RNA	B1	1	0.4	S3	-3.3	S2	-5.65
bpRNA_RFAM_29681	88057	Downstream peptide RNA	B1	1	0.4	S3	-3.3	S2	-12.0
bpRNA_RFAM_15586	73962	Riboswitch	B1	1	0.4	S1	-9.25	S2	-5.7
bpRNA_RFAM_15586	73962	Riboswitch	B2	2	2.8	S5	-1.95	S6	-4.5
bpRNA_RFAM_15586	73962	Riboswitch	B3	1	1.4	S5	-1.95	S4	-6.7
bpRNA_RFAM_35572	93948	Riboswitch	B1	1	2.9	S1	-10.0	S2	-5.7
bpRNA_RFAM_35572	93948	Riboswitch	B2	1	0.5	S4	-4.5	S5	-4.2
bpRNA_RFAM_8156	66532	Riboswitch	B1	1	1.7	S4	-5.05	S5	-5.5
bpRNA_RFAM_29578	87954	Downstream peptide RNA	B1	1	1.3	S3	-1.5	S2	-7.95
bpRNA_RFAM_13555	71931	snoRNA	B1	1	2.3	S5	-7.95	S4	-5.4
bpRNA_RFAM_41149	99525	Bacterial sRNA	B1	1	0.4	S5	-1.65	S6	-4.95
bpRNA_RFAM_22405	80781	miRNA	B1	4	3.6	S5	-4.95	S6	-12.9
bpRNA_RFAM_22405	80781	miRNA	B2	4	3.6	S5	-4.95	S4	-6.25
bpRNA_RFAM_17227	75603	snoRNA	B1	1	0.4	S1	-13.05	S2	-3.3
bpRNA_RFAM_17227	75603	snoRNA	B4	2	2.8	S9	-4.0	S10	-2.95
bpRNA_RFAM_17227	75603	snoRNA	B5	1	1.4	S9	-4.0	S8	-3.3
bpRNA_RFAM_13978	72354	snoRNA	B1	1	2.5	S3	-6.9	S2	-4.75
bpRNA_RFAM_27762	86138	AdoCbl variant RNA	B1	8	4.7	S1	-5.45	S2	-10.9
bpRNA_RFAM_10935	69311	miRNA	B1	3	3.2	S2	-7.6	S3	-4.2
bpRNA_RFAM_37048	95424	Ribosomal RNA	B11	1	2.7	S37	-11.0	S36	-3.0
bpRNA_RFAM_37048	95424	Ribosomal RNA	B20	4	3.6	S61	-4.6	S60	-5.35
bpRNA_RFAM_2813	61189	RNA Fragment	B1	1	0.4	S4	-2.55	S5	-12.3
bpRNA_RFAM_2813	61189	RNA Fragment	B2	8	4.7	S6	-7.8	S7	-7.9
bpRNA_RFAM_2813	61189	RNA Fragment	B7	3	3.2	S20	-12.4	S19	-12.0
bpRNA_RFAM_5263	63639	miRNA	B2	2	2.8	S2	-13.85	S3	-1.5
bpRNA_RFAM_9543	67919	Ribosomal RNA	B1	1	1.7	S2	-7.9	S3	-10.55
bpRNA_RFAM_9543	67919	Ribosomal RNA	B2	1	1.7	S7	-4.3	S8	-5.5
bpRNA_RFAM_9543	67919	Ribosomal RNA	B8	2	2.8	S23	-5.05	S24	-16.75
bpRNA_RFAM_9543	67919	Ribosomal RNA	B9	3	3.2	S26	-7.0	S25	-9.1
bpRNA_RFAM_9543	67919	Ribosomal RNA	B11	1	1.6	S5	-2.1	S4	-14.9
bpRNA_RFAM_9543	67919	Ribosomal RNA	B13	6	4.4	S38	-11.2	S39	-8.75
bpRNA_RFAM_9543	67919	Ribosomal RNA	B16	1	2.8	S46	-6.8	S47	-2.1
bpRNA_RFAM_9543	67919	Ribosomal RNA	B17	2	2.8	S48	-12.1	S47	-2.1
bpRNA_RFAM_9543	67919	Ribosomal RNA	B20	3	3.2	S58	-13.4	S59	-2.05
bpRNA_RFAM_9543	67919	Ribosomal RNA	B21	1	3.3	S67	-3.6	S68	-17.8
bpRNA_RFAM_9543	67919	Ribosomal RNA	B23	1	0.5	S79	-3.3	S80	-4.75
bpRNA_RFAM_9543	67919	Ribosomal RNA	B24	2	2.8	S80	-4.75	S81	-1.65
bpRNA_RFAM_9543	67919	Ribosomal RNA	B29	3	3.2	S82	-4.15	S81	-1.65
bpRNA_RFAM_9543	67919	Ribosomal RNA	B31	1	1.4	S67	-3.6	S66	-1.65
bpRNA_RFAM_21448	79824	miRNA	B1	1	0.5	S3	-1.65	S4	-2.97
bpRNA_RFAM_21448	79824	miRNA	B2	2	2.8	S6	-8.9	S7	-6.7
